"A","ProductName","InArea","Mba","ProductSerialNumber","commodity","AnnualConsumption","StartDate","ContractDuration","OrderDate","Status","PriceGuaranteeUntil","PriceValidSince","PriceChangePlanned","OrigBaseCosts","OrigKwhCosts","OrigKwhMargin","OrigbaseMargin","CurrentBasePriceNet","CurrentKwhPriceNet","CatalogBasePrice","CatalogKwhPrice","CurrentBaseCosts","CurrentKwhCosts","CurrentKwhMargin","CurrentBaseMargin","BaseNewPriceProposed","KwhNewPriceProposed","NewPriceInclude","NewPriceStartdate","CurrentBaseTargetMargin","CurrentKwhTargetMargin","error"
"A2",18,"False","en-6230140243","ev-seeqd9549","gas",2345,"2021-07-05","2023-01-02 00:00:00","2021-07-05","active","2023-01-02 00:00:00","2021-06-08","False",87.2248,0.041704,0.00364,33.28,120.5048,0.045344,168.636,0.16588,135.356,0.0457808,-0.0004368,-14.8512,168.636,0.0494,,,33.28,0.12012,
"A2",18,"False","en-3542689140","ev-kwhaq4246","power",2345,"2021-05-01","2022-10-29 00:00:00","2021-07-05","active","2022-10-29 00:00:00","2021-06-08","False",95.593,0.2409009,0.013625,16.35,111.943,0.254515,117.5347,0.417579,98.5796,0.2214117,0.0331033,13.3634,114.9296,0.235004,,,18.9551,0.1962,
"A2",18,"False","en-2355997434","ev-rpuub1022","power",2345,"2021-07-06","2023-01-03 00:00:00","2021-07-06","active","2023-01-03 00:00:00","2021-06-08","False",94.716,0.2386908,0.0135,16.2,110.916,0.25218,116.4564,0.413748,97.6752,0.2193804,0.0327996,13.2408,113.8752,0.232848,,,18.7812,0.1944,
"A2",18,"False","en-2374309470","ev-ebhky1785","gas",2345,"2021-07-06","2023-01-03 00:00:00","2021-07-06","active","2023-01-03 00:00:00","2021-06-08","False",94.7731,0.045313,0.003955,36.16,130.9331,0.049268,183.2295,0.180235,147.0695,0.0497426,-0.0004746,-16.1364,183.2295,0.053675,,,36.16,0.130515,
"A2",18,"False","en-6410401266","ev-vinbm8816","power",2345,"2021-07-06","2023-01-03 00:00:00","2021-07-06","active","2023-01-03 00:00:00","2021-06-08","False",91.208,0.2298504,0.013,15.6,106.808,0.24284,112.1432,0.398424,94.0576,0.2112552,0.0315848,12.7504,109.6576,0.224224,,,18.0856,0.1872,
"A2",18,"False","en-6566277262","ev-rhjay0921","power",2345,"2021-07-06","2023-01-03 00:00:00","2021-07-06","active","2023-01-03 00:00:00","2021-06-08","False",78.93,0.198909,0.01125,13.5,92.43,0.21015,97.047,0.34479,81.396,0.182817,0.027333,11.034,94.896,0.19404,,,15.651,0.162,
"A2",18,"False","en-7475282716","ev-akwdu4603","power",2345,"2021-05-01","2022-10-29 00:00:00","2021-07-06","active","2022-10-29 00:00:00","2021-06-08","False",95.593,0.2409009,0.013625,16.35,111.943,0.254515,117.5347,0.417579,98.5796,0.2214117,0.0331033,13.3634,114.9296,0.235004,,,18.9551,0.1962,
"A2",18,"False","en-6198031582","ev-tceda6736","power",2345,"2021-05-01","2022-10-29 00:00:00","2021-07-06","active","2022-10-29 00:00:00","2021-06-08","False",98.1568,0.2527952,0.014,10.08,108.2368,0.266784,108.2368,0.4088,100.464,0.2273936,0.0393904,7.7728,110.544,0.24136,,,7.7728,0.18144,
"A2",18,"False","en-3640939553","ev-lebus9783","power",2345,"2021-07-06","2023-01-03 00:00:00","2021-07-06","active","2023-01-03 00:00:00","2021-06-08","False",80.684,0.2033292,0.0115,13.8,94.484,0.21482,99.2036,0.352452,83.2048,0.1868796,0.0279404,11.2792,97.0048,0.198352,,,15.9988,0.1656,
"A2",12,"False","en-8034189384","ev-ltcbv3145","power",2345,"2021-03-03","2022-03-02 00:00:00","2021-07-06","active","2022-03-02 00:00:00","2021-04-01","False",87.7,0.22101,0.0045,15,102.7,0.2255,107.83,0.3741,90.44,0.20313,0.02237,12.26,105.44,0.2076,,,17.39,0.171,
"A2",18,"False","en-5770270485","ev-jrpfy4035","power",2345,"2021-07-06","2023-01-03 00:00:00","2021-07-06","active","2023-01-03 00:00:00","2021-06-08","False",87.7,0.22101,0.0125,15,102.7,0.2335,107.83,0.3831,90.44,0.20313,0.03037,12.26,105.44,0.2156,,,17.39,0.18,
"A2",18,"False","en-8060578997","ev-wvcit1985","power",2345,"2021-05-01","2022-10-29 00:00:00","2021-07-06","active","2022-10-29 00:00:00","2021-06-08","False",94.716,0.2386908,0.0135,16.2,110.916,0.25218,116.4564,0.413748,97.6752,0.2193804,0.0327996,13.2408,113.8752,0.232848,,,18.7812,0.1944,
"A2",18,"False","en-3480428477","ev-lkqhz4609","power",2345,"2021-05-01","2022-10-29 00:00:00","2021-07-06","active","2022-10-29 00:00:00","2021-06-08","False",99.101,0.2497413,0.014125,16.95,116.051,0.263855,121.8479,0.432903,102.1972,0.2295369,0.0343181,13.8538,119.1472,0.243628,,,19.6507,0.2034,
"A2",18,"False","en-9301124534","ev-rggde5500","power",2345,"2021-07-06","2023-01-03 00:00:00","2021-07-06","active","2023-01-03 00:00:00","2021-06-08","False",93.839,0.2364807,0.013375,16.05,109.889,0.249845,115.3781,0.409917,96.7708,0.2173491,0.0324959,13.1182,112.8208,0.230692,,,18.6073,0.1926,
"A2",18,"False","en-4167743626","ev-bctxh6810","power",2345,"2021-07-06","2023-01-03 00:00:00","2021-07-06","active","2023-01-03 00:00:00","2021-06-08","False",96.47,0.243111,0.01375,16.5,112.97,0.25685,118.613,0.42141,99.484,0.223443,0.033407,13.486,115.984,0.23716,,,19.129,0.198,
"A2",12,"False","en-2698618788","ev-gkkyp2486","power",2345,"2021-01-04","2022-01-03 00:00:00","2021-07-07","active","2022-01-03 00:00:00","2021-04-01","False",87.7,0.22101,0.0045,15,102.7,0.2255,107.83,0.3741,90.44,0.20313,0.02237,12.26,105.44,0.2076,,,17.39,0.171,
"A2",12,"False","en-1940275611","ev-sstka3091","power",2345,"2021-05-05","2022-05-04 00:00:00","2021-07-07","active","2022-05-04 00:00:00","2021-04-01","False",77.1232,0.1915848,0.00396,7.92,85.0432,0.195536,85.0432,0.30624,78.936,0.1716264,0.0239096,6.10719999999999,86.856,0.17556,,,6.1072,0.13464,
"A2",18,"False","en-1538167493","ev-wlibx9032","power",2345,"2021-07-07","2023-01-04 00:00:00","2021-07-07","active","2023-01-04 00:00:00","2021-06-08","False",93.839,0.2364807,0.013375,16.05,109.889,0.249845,115.3781,0.409917,96.7708,0.2173491,0.0324959,13.1182,112.8208,0.230692,,,18.6073,0.1926,
"A2",18,"False","en-9850020216","ev-wesau4743","power",2345,"2021-07-07","2023-01-04 00:00:00","2021-07-07","active","2023-01-04 00:00:00","2021-06-08","False",77.176,0.1944888,0.011,13.2,90.376,0.20548,94.8904,0.337128,79.5872,0.1787544,0.0267256,10.7888,92.7872,0.189728,,,15.3032,0.1584,
"A2","EASY","False","en-3221309804","ev-rvphw7498","gas",2345,"2021-01-01","2021-01-01 00:00:00","2021-07-07","active","2021-01-01 00:00:00","2021-04-01","False",78.8378,0.037694,0.0047,37.6,116.4378,0.042394,159.941,0.13959,122.341,0.0413788,0.0010152,-5.9032,159.941,0.04606,,,37.6,0.09823,
"A2",12,"False","en-1603433317","ev-fwbfi3583","gas",2345,"2021-06-01","2022-05-31 00:00:00","2021-07-07","active","2022-05-31 00:00:00","2021-04-01","False",130.0787,0.04705452,0.001545,32.96,163.0387,0.048616,163.0387,0.128544,181.4757,0.05183681,-0.00322081,-18.437,214.4357,0.053354,,,-18.437,0.076735,
"A2",18,"False","en-2720313523","ev-zqpvk3215","gas",2345,"2021-07-07","2023-01-04 00:00:00","2021-07-07","active","2023-01-04 00:00:00","2021-06-08","False",140.1819,0.05070924,0.003885,35.52,175.7019,0.054612,175.7019,0.147408,195.5709,0.05586297,-0.00125097,-19.869,231.0909,0.059718,,,-19.869,0.091575,
"A2",18,"False","en-9065580285","ev-jddnm4929","gas",2345,"2021-07-07","2023-01-04 00:00:00","2021-07-07","active","2023-01-04 00:00:00","2021-06-08","False",92.257,0.04411,0.00385,35.2,127.457,0.04796,178.365,0.17545,143.165,0.048422,-0.000462,-15.708,178.365,0.05225,,,35.2,0.12705,
"A2",12,"False","en-5842059593","ev-vqajw9558","power",2345,"2021-07-01","2022-06-30 00:00:00","2021-07-07","active","2022-06-30 00:00:00","2021-04-01","False",92.022,0.2369955,0.004725,9.45,101.472,0.24171,101.472,0.3738,94.185,0.2131815,0.0285285,7.28700000000001,103.635,0.217875,,,7.287,0.16065,
"A2",18,"False","en-8499505975","ev-wqpii7579","gas",2345,"2021-07-07","2023-01-04 00:00:00","2021-07-07","active","2023-01-04 00:00:00","2021-06-08","False",130.0787,0.04705452,0.003605,32.96,163.0387,0.050676,163.0387,0.136784,181.4757,0.05183681,-0.00116081,-18.437,214.4357,0.055414,,,-18.437,0.084975,
"A2",18,"False","en-7502701910","ev-rmriz7634","power",2345,"2021-07-07","2023-01-04 00:00:00","2021-07-07","active","2023-01-04 00:00:00","2021-06-08","False",92.085,0.2320605,0.013125,15.75,107.835,0.245175,113.2215,0.402255,94.962,0.2132865,0.0318885,12.873,110.712,0.22638,,,18.2595,0.189,
"A2","EASY","False","en-2784451193","ev-emgmw7897","power",2345,"2021-01-07","2021-01-07 00:00:00","2021-07-07","active","2021-01-07 00:00:00","2021-04-01","False",87.7,0.22101,0.021,25,112.7,0.242,117.83,0.3661,90.44,0.20313,0.03887,22.26,115.44,0.2241,,,27.39,0.163,
"A2","EASY","False","en-4554685463","ev-oqevi3668","power",2345,"2021-01-07","2021-01-07 00:00:00","2021-07-07","active","2021-01-07 00:00:00","2021-04-01","False",84.192,0.2121696,0.02016,24,108.192,0.23232,113.1168,0.351456,86.8224,0.1950048,0.0373152,21.3696,110.8224,0.215136,,,26.2944,0.15648,
"A2",18,"False","en-0372880732","ev-hyqgh8651","power",2345,"2021-07-07","2023-01-04 00:00:00","2021-07-07","active","2023-01-04 00:00:00","2021-06-08","False",99.978,0.2519514,0.01425,17.1,117.078,0.26619,122.9262,0.436734,103.1016,0.2315682,0.0346218,13.9764,120.2016,0.245784,,,19.8246,0.2052,
"A2",18,"False","en-2102851280","ev-eajew8485","power",2345,"2021-07-07","2023-01-04 00:00:00","2021-07-07","active","2023-01-04 00:00:00","2021-06-08","False",79.7524,0.2053961,0.011375,8.19,87.9424,0.216762,87.9424,0.33215,81.627,0.1847573,0.0320047,6.3154,89.817,0.196105,,,6.3154,0.14742,
"A2","EASY","False","en-3264004882","ev-mpgce5142","power",2345,"2021-02-07","2021-02-07 00:00:00","2021-07-07","active","2021-02-07 00:00:00","2021-04-01","False",87.7,0.22101,0.021,25,112.7,0.242,117.83,0.3661,90.44,0.20313,0.03887,22.26,115.44,0.2241,,,27.39,0.163,
"A2",18,"False","en-2720313523","ev-wnjfd8331","power",2345,"2021-07-07","2023-01-04 00:00:00","2021-07-07","active","2023-01-04 00:00:00","2021-06-08","False",93.7748,0.2415097,0.013375,9.63,103.4048,0.254874,103.4048,0.39055,95.979,0.2172421,0.0376319,7.4258,105.609,0.230585,,,7.4258,0.17334,
"A2","EASY","False","en-8166889728","ev-zljzu4844","power",2345,"2021-03-07","2021-03-07 00:00:00","2021-07-07","active","2021-03-07 00:00:00","2021-04-01","False",91.208,0.2298504,0.02184,26,117.208,0.25168,122.5432,0.380744,94.0576,0.2112552,0.0404248,23.1504,120.0576,0.233064,,,28.4856,0.16952,
"A2",12,"False","en-1762160594","ev-hfuzx6089","power",2345,"2021-02-20","2022-02-19 00:00:00","2021-07-08","active","2022-02-19 00:00:00","2021-04-01","False",96.47,0.243111,0.00495,16.5,112.97,0.24805,118.613,0.41151,99.484,0.223443,0.024607,13.486,115.984,0.22836,,,19.129,0.1881,
"A2",12,"False","en-0075260158","ev-qwjug7622","power",2345,"2021-07-08","2022-07-07 00:00:00","2021-07-08","active","2022-07-07 00:00:00","2021-04-01","False",87.7,0.22101,0.0045,15,102.7,0.2255,107.83,0.3741,90.44,0.20313,0.02237,12.26,105.44,0.2076,,,17.39,0.171,
"A2","EASY","False","en-9109611849","ev-obtnl0363","power",2345,"2021-03-12","2021-03-12 00:00:00","2021-07-08","active","2021-03-12 00:00:00","2021-04-01","False",74.545,0.1878585,0.01785,21.25,95.795,0.2057,100.1555,0.311185,76.874,0.1726605,0.0330395,18.921,98.124,0.190485,,,23.2815,0.13855,
"A2",18,"False","en-3187040385","ev-upvpe9046","power",2345,"2021-07-08","2023-01-05 00:00:00","2021-07-08","active","2023-01-05 00:00:00","2021-06-08","False",92.8984,0.2392526,0.01325,9.54,102.4384,0.252492,102.4384,0.3869,95.082,0.2152118,0.0372802,7.35639999999999,104.622,0.22843,,,7.3564,0.17172,
"A2",18,"False","en-7306347308","ev-okswp5580","power",2345,"2021-07-08","2023-01-05 00:00:00","2021-07-08","active","2023-01-05 00:00:00","2021-06-08","False",99.978,0.2519514,0.01425,17.1,117.078,0.26619,122.9262,0.436734,103.1016,0.2315682,0.0346218,13.9764,120.2016,0.245784,,,19.8246,0.2052,
"A2",18,"False","en-4024187686","ev-zxyet4689","power",2345,"2021-07-08","2023-01-05 00:00:00","2021-07-08","active","2023-01-05 00:00:00","2021-06-08","False",93.7748,0.2415097,0.013375,9.63,103.4048,0.254874,103.4048,0.39055,95.979,0.2172421,0.0376319,7.4258,105.609,0.230585,,,7.4258,0.17334,
"A2",12,"False","en-6806339559","ev-iqzkl4970","power",2345,"2021-05-08","2022-05-07 00:00:00","2021-07-08","active","2022-05-07 00:00:00","2021-04-01","False",81.5052,0.2099103,0.004185,8.37,89.8752,0.214086,89.8752,0.33108,83.421,0.1888179,0.0252681,6.4542,91.791,0.192975,,,6.4542,0.14229,
"A2","EASY","False","en-3917804753","ev-vukra5525","power",1327,"2021-04-01","2021-04-01 00:00:00","2021-07-08","active","2021-04-01 00:00:00","2021-04-01","False",110.52,0.195399,0.0189,22.5,133.02,0.21429,140.841,0.32679,116.19,0.180117,0.034173,16.83,138.69,0.19899,,,24.651,0.1467,
"A2",18,"False","en-8469372661","ev-rivhg1276","power",2345,"2021-06-01","2022-11-29 00:00:00","2021-07-08","active","2022-11-29 00:00:00","2021-06-08","False",86.7636,0.2234529,0.012375,8.91,95.6736,0.235818,95.6736,0.36135,88.803,0.2009997,0.0348183,6.8706,97.713,0.213345,,,6.8706,0.16038,
"A2",18,"False","en-8155030573","ev-qangy5584","power",2345,"2021-07-08","2023-01-05 00:00:00","2021-07-08","active","2023-01-05 00:00:00","2021-06-08","False",79.807,0.2011191,0.011375,13.65,93.457,0.212485,98.1253,0.348621,82.3004,0.1848483,0.0276367,11.1566,95.9504,0.196196,,,15.8249,0.1638,
"A2",18,"False","en-5987027694","ev-kxncy1319","gas",2345,"2021-07-08","2023-01-05 00:00:00","2021-07-08","active","2023-01-05 00:00:00","2021-06-08","False",74.6443,0.035689,0.003115,28.48,103.1243,0.038804,144.3135,0.141955,115.8335,0.0391778,-0.0003738,-12.7092,144.3135,0.042275,,,28.48,0.102795,
"A2",18,"False","en-5485665615","ev-fydfm6382","gas",2345,"2021-07-08","2023-01-05 00:00:00","2021-07-08","active","2023-01-05 00:00:00","2021-06-08","False",122.5013,0.04431348,0.003395,31.04,153.5413,0.047724,153.5413,0.128816,170.9043,0.04881719,-0.00109319,-17.363,201.9443,0.052186,,,-17.363,0.080025,
"A2","EASY","False","en-3047866920","ev-fporl5629","power",2345,"2021-01-08","2021-01-08 00:00:00","2021-07-08","active","2021-01-08 00:00:00","2021-04-01","False",85.946,0.2165898,0.02058,24.5,110.446,0.23716,115.4734,0.358778,88.6312,0.1990674,0.0380926,21.8148,113.1312,0.219618,,,26.8422,0.15974,
"A2",18,"False","en-6886876728","ev-elymw2443","gas",2345,"2021-07-08","2023-01-05 00:00:00","2021-07-08","active","2023-01-05 00:00:00","2021-06-08","False",118.7126,0.04294296,0.00329,30.08,148.7926,0.046248,148.7926,0.124832,165.6186,0.04730738,-0.00105938,-16.826,195.6986,0.050572,,,-16.826,0.07755,
"A2",18,"False","en-9631321057","ev-jyouy1573","gas",2345,"2021-07-08","2023-01-05 00:00:00","2021-07-08","active","2023-01-05 00:00:00","2021-06-08","False",80.5152,0.038496,0.00336,30.72,111.2352,0.041856,155.664,0.15312,124.944,0.0422592,-0.0004032,-13.7088,155.664,0.0456,,,30.72,0.11088,
"A2","EASY","False","en-5820848025","ev-xnmzv8845","power",2345,"2021-01-08","2021-01-08 00:00:00","2021-07-08","active","2021-01-08 00:00:00","2021-04-01","False",86.823,0.2187999,0.02079,24.75,111.573,0.23958,116.6517,0.362439,89.5356,0.2010987,0.0384813,22.0374,114.2856,0.221859,,,27.1161,0.16137,
"A2",18,"False","en-6171430603","ev-cabdh9026","gas",2345,"2021-07-08","2023-01-05 00:00:00","2021-07-08","active","2023-01-05 00:00:00","2021-06-08","False",123.7642,0.04477032,0.00343,31.36,155.1242,0.048216,155.1242,0.130144,172.6662,0.04932046,-0.00110446,-17.542,204.0262,0.052724,,,-17.542,0.08085,
"A2",18,"False","en-6963613937","ev-lrpwd1600","power",2345,"2021-07-09","2023-01-06 00:00:00","2021-07-08","active","2023-01-06 00:00:00","2021-06-08","False",86.823,0.2187999,0.012375,14.85,101.673,0.231165,106.7517,0.379269,89.5356,0.2010987,0.0300663,12.1374,104.3856,0.213444,,,17.2161,0.1782,
"A2",18,"False","en-2905399313","ev-fveiz3088","gas",2345,"2021-07-08","2023-01-05 00:00:00","2021-07-08","active","2023-01-05 00:00:00","2021-06-08","False",127.5529,0.04614084,0.003535,32.32,159.8729,0.049692,159.8729,0.134128,177.9519,0.05083027,-0.00113827,-18.079,210.2719,0.054338,,,-18.079,0.083325,
"A2",18,"False","en-7303851922","ev-jqkpr0289","gas",2345,"2021-07-08","2023-01-05 00:00:00","2021-07-08","active","2023-01-05 00:00:00","2021-06-08","False",90.5796,0.043308,0.00378,34.56,125.1396,0.047088,175.122,0.17226,140.562,0.0475416,-0.0004536,-15.4224,175.122,0.0513,,,34.56,0.12474,
"A2",18,"False","en-2869750089","ev-loqof9667","gas",2345,"2021-07-08","2023-01-05 00:00:00","2021-07-08","active","2023-01-05 00:00:00","2021-06-08","False",72.9669,0.034887,0.003045,27.84,100.8069,0.037932,141.0705,0.138765,113.2305,0.0382974,-0.0003654,-12.4236,141.0705,0.041325,,,27.84,0.100485,
"A2",12,"False","en-6104276842","ev-smjkg7313","power",2345,"2021-05-08","2022-05-07 00:00:00","2021-07-08","active","2022-05-07 00:00:00","2021-04-01","False",98.1568,0.2527952,0.00504,10.08,108.2368,0.257824,108.2368,0.39872,100.464,0.2273936,0.0304304,7.7728,110.544,0.2324,,,7.7728,0.17136,
"A2",12,"False","en-6104276842","ev-risjj5680","power",2345,"2021-06-01","2022-05-31 00:00:00","2021-07-08","active","2022-05-31 00:00:00","2021-04-01","False",91.1456,0.2347384,0.00468,9.36,100.5056,0.239408,100.5056,0.37024,93.288,0.2111512,0.0282568,7.21759999999999,102.648,0.2158,,,7.2176,0.15912,
"A2","EASY","False","en-9784929656","ev-fddpb2274","power",2345,"2021-05-10","2021-05-10 00:00:00","2021-07-09","active","2021-05-10 00:00:00","2021-04-01","False",90.331,0.2276403,0.02163,25.75,116.081,0.24926,121.3649,0.377083,93.1532,0.2092239,0.0400361,22.9278,118.9032,0.230823,,,28.2117,0.16789,
"A2","EASY","False","en-9784929656","ev-mtpyr2050","gas",2345,"2021-05-10","2021-05-10 00:00:00","2021-07-09","active","2021-05-10 00:00:00","2021-04-01","False",83.0313,0.039699,0.00495,39.6,122.6313,0.044649,168.4485,0.147015,128.8485,0.0435798,0.0010692,-6.21719999999999,168.4485,0.04851,,,39.6,0.103455,
"A2",18,"False","en-0034835835","ev-eqcub4409","power",2345,"2021-07-09","2023-01-06 00:00:00","2021-07-09","active","2023-01-06 00:00:00","2021-06-08","False",90.2692,0.2324813,0.012875,9.27,99.5392,0.245346,99.5392,0.37595,92.391,0.2091209,0.0362251,7.1482,101.661,0.221965,,,7.1482,0.16686,
"A2",18,"False","en-0034835835","ev-vcbfz4755","gas",2345,"2021-07-09","2023-01-06 00:00:00","2021-07-09","active","2023-01-06 00:00:00","2021-06-08","False",132.6045,0.0479682,0.003675,33.6,166.2045,0.05166,166.2045,0.13944,184.9995,0.05284335,-0.00118335,-18.795,218.5995,0.05649,,,-18.795,0.086625,
"A2","EASY","False","en-1034231587","ev-egjru5733","power",2345,"2021-01-09","2021-01-09 00:00:00","2021-07-09","active","2021-01-09 00:00:00","2021-04-01","False",75.422,0.1900686,0.01806,21.5,96.922,0.20812,101.3338,0.314846,77.7784,0.1746918,0.0334282,19.1436,99.2784,0.192726,,,23.5554,0.14018,
"A2",18,"False","en-6650134056","ev-intbk7866","power",2345,"2021-07-09","2023-01-06 00:00:00","2021-07-09","active","2023-01-06 00:00:00","2021-06-08","False",83.315,0.2099595,0.011875,14.25,97.565,0.221825,102.4385,0.363945,85.918,0.1929735,0.0288515,11.647,100.168,0.20482,,,16.5205,0.171,
"A2",12,"False","en-7996206384","ev-fcqae3051","power",2345,"2021-05-04","2022-05-03 00:00:00","2021-07-09","active","2022-05-03 00:00:00","2021-04-01","False",97.2804,0.2416581,0.004995,9.99,107.2704,0.246642,107.2704,0.38628,99.567,0.2164833,0.0301587,7.7034,109.557,0.221445,,,7.7034,0.16983,
"A2","EASY","False","en-7190111737","ev-xabes7715","power",2345,"2021-01-09","2021-01-09 00:00:00","2021-07-09","active","2021-01-09 00:00:00","2021-04-01","False",92.962,0.2342706,0.02226,26.5,119.462,0.25652,124.8998,0.388066,95.8664,0.2153178,0.0412022,23.5956,122.3664,0.237546,,,29.0334,0.17278,
"A2",18,"False","en-7592564152","ev-gdxqs7593","power",2345,"2021-07-09","2023-01-06 00:00:00","2021-07-09","active","2023-01-06 00:00:00","2021-06-08","False",88.5164,0.2279671,0.012625,9.09,97.6064,0.240582,97.6064,0.36865,90.597,0.2050603,0.0355217,7.0094,99.687,0.217655,,,7.0094,0.16362,
"A2","EASY","False","en-8402062965","ev-rvdna0964","power",2345,"2021-01-10","2021-01-10 00:00:00","2021-07-10","active","2021-01-10 00:00:00","2021-04-01","False",78.93,0.198909,0.0189,22.5,101.43,0.2178,106.047,0.32949,81.396,0.182817,0.034983,20.034,103.896,0.20169,,,24.651,0.1467,
"A2","EASY","False","en-2724589284","ev-jdgpf4010","power",2345,"2021-01-10","2021-01-10 00:00:00","2021-07-10","active","2021-01-10 00:00:00","2021-04-01","False",79.807,0.2011191,0.01911,22.75,102.557,0.22022,107.2253,0.333151,82.3004,0.1848483,0.0353717,20.2566,105.0504,0.203931,,,24.9249,0.14833,
"A2","EASY","False","en-7030033927","ev-tfqko0864","power",2345,"2021-01-11","2021-01-11 00:00:00","2021-07-11","active","2021-01-11 00:00:00","2021-04-01","False",88.577,0.2232201,0.02121,25.25,113.827,0.24442,119.0083,0.369761,91.3444,0.2051613,0.0392587,22.4826,116.5944,0.226341,,,27.6639,0.16463,
"A2","EASY","False","en-6696360947","ev-atlft1806","power",2345,"2021-01-11","2021-01-11 00:00:00","2021-07-11","active","2021-01-11 00:00:00","2021-04-01","False",86.823,0.2187999,0.02079,24.75,111.573,0.23958,116.6517,0.362439,89.5356,0.2010987,0.0384813,22.0374,114.2856,0.221859,,,27.1161,0.16137,
"A2","EASY","False","en-9207101917","ev-qioum5569","power",2345,"2021-03-15","2021-03-15 00:00:00","2021-07-12","active","2021-03-15 00:00:00","2021-04-01","False",99.101,0.2497413,0.02373,28.25,127.351,0.27346,133.1479,0.413693,102.1972,0.2295369,0.0439231,25.1538,130.4472,0.253233,,,30.9507,0.18419,
"A2","EASY","False","en-9207101917","ev-cxwjz2322","gas",2345,"2021-03-15","2021-03-15 00:00:00","2021-07-12","active","2021-03-15 00:00:00","2021-04-01","False",88.9022,0.042506,0.0053,42.4,131.3022,0.047806,180.359,0.15741,137.959,0.0466612,0.0011448,-6.6568,180.359,0.05194,,,42.4,0.11077,
